"Geneid" "Length"
"Gm7276" 1252
"St8sia5" 2097
"Gm15957" 974
"Loxhd1" 8217
"Rnf165" 10134
"8030462N17Rik" 3418
"Gm26014" 132
"4930465K10Rik" 1238
"A330094K24Rik" 1027
"Haus1" 1004
"Atp5a1" 3135
"F830208F22Rik" 2934
"Pstpip2" 1395
"Gm23954" 353
"Epg5" 9672
"Siglec15" 1156
"Slc14a1" 3995
"Slc14a2" 3201
"Gm6133" 948
"Gm26430" 107
"Gm23895" 160
"Setbp1" 9953
"Gm25824" 121
"Gm26977" 996
"Pard6g" 3143
"Gm21886" 645
"Adnp2" 5012
"Rbfa" 1377
"Gm16286" 3075
"Txnl4a" 2185
"Hsbp1l1" 1251
"Pqlc1" 6100
"Kcng2" 2989
"Gm37015" 1521
"Gm26676" 2226
"D330025C20Rik" 3046
"Ctdp1" 3910
"Nfatc1" 7433
"Atp9b" 10166
"AC117949.2" 584
"AC117949.1" 419
"Gm25071" 70
"Sall3" 6886
"Gm27238" 417
"Gm27239" 642
"Gm25718" 118
"4930594M17Rik" 1033
"Gm26012" 128
"Mir5127" 71
"Gm17383" 1041
"Gm25060" 130
"Galr1" 2871
"Mbp" 8403
"Rpl21-ps8" 478
"Zfp236" 10476
"Gm10524" 1893
"Mir5112" 60
"2210420H20Rik" 629
"4930445N18Rik" 1685
"Zfp516" 7817
"1700095A13Rik" 711
"Gm24720" 166
"Tshz1" 5656
"Zadh2" 3321
"Zfp407" 15167
"Gm37216" 3478
"Cndp1" 5555
"Gm7289" 734
"Cndp2" 2119
"D030046N08Rik" 1570
"Fam69c" 2662
"Gm22014" 290
"Gm25005" 156
"Gm22819" 303
"Cyb5a" 2143
"Gm16146" 439
"Fbxo15" 3359
"Timm21" 1315
"Gm25453" 107
"Neto1" 3531
"Cbln2" 2894
"Gm5096" 1858
"Gm24987" 134
"Socs6" 8225
"Rttn" 7268
"Mir6359" 81
"Cd226" 2357
"9330132A10Rik" 3727
"Dok6" 5146
"Gm16296" 325
"Gm16297" 459
"Gm22694" 70
"Gm27037" 960
"Gm23859" 64
"Eif3s6-ps2" 219
"Gm25418" 129
"Tmx3" 4611
"Gm45871" 2398
"Gm20039" 394
"1700030N03Rik" 4402
"Gm25431" 107
"Ighmbp2" 4101
"Mrpl21" 2011
"Mir6984" 64
"Cpt1a" 4300
"Tesmin" 3912
"Gal" 712
"Ppp6r3" 9378
"AC117797.2" 531
"Gm23940" 105
"AC117797.1" 695
"Lrp5" 9738
"1810055G02Rik" 1882
"Kmt5b" 14116
"Gm16066" 1086
"Chka" 12024
"Tcirg1" 4470
"Ndufs8" 963
"Aldh3b1" 1875
"Unc93b1" 2841
"Aldh3b3" 4179
"Aldh3b2" 2141
"Acy3" 1505
"Tbx10" 1777
"Nudt8" 4298
"Gm16312" 362
"Doc2g" 3027
"Ndufv1" 2521
"Gstp1" 757
"Gstp2" 770
"Gstp3" 709
"Gm23927" 216
"Cabp2" 1350
"Cdk2ap2" 1636
"Pitpnm1" 6889
"Aip" 1937
"Tmem134" 4601
"Cabp4" 1431
"Gpr152" 3922
"Coro1b" 2372
"Ptprcap" 927
"Rps6kb2" 2445
"Carns1" 3968
"Gm17552" 3877
"Tbc1d10c" 1758
"Ppp1ca" 1379
"Rad9a" 2046
"Clcf1" 3713
"Gm26115" 87
"Pold4" 910
"Ssh3" 2740
"Mir6985" 61
"Ankrd13d" 2460
"Grk2" 4476
"Kdm2a" 14294
"Rhod" 1714
"A930001C03Rik" 2008
"Syt12" 5539
"2010003K11Rik" 1165
"Pcx" 4637
"Lrfn4" 3366
"Rce1" 2083
"Mir6986" 58
"Gm960" 3703
"Sptbn2" 8251
"Gm21992" 5780
"Rbm4b" 9886
"Gm37206" 3069
"Rbm4" 4940
"Rbm14" 3910
"Gm21844" 663
"Ccs" 1057
"Ccdc87" 3163
"Ctsf" 1975
"Actn3" 2894
"Zdhhc24" 2916
"Bbs1" 5581
"Gm25334" 110
"Dpp3" 2683
"Peli3" 3786
"Mrpl11" 2882
"Npas4" 3277
"Slc29a2" 2472
"B4gat1" 2035
"Brms1" 1338
"Rin1" 4792
"Cd248" 2560
"Tmem151a" 4807
"Yif1a" 1493
"Cnih2" 1237
"Rab1b" 1835
"Klc2" 4134
"Pacs1" 4339
"Gm27468" 106
"Sf3b2" 3231
"Gal3st3" 2421
"Catsper1" 2061
"Cst6" 3951
"Banf1" 820
"Eif1ad" 2469
"Sart1" 5091
"Tsga10ip" 487
"4930481A15Rik" 2240
"Gm6293" 195
"Drap1" 1741
"AI837181" 1529
"Gm25432" 66
"Fosl1" 1707
"Ccdc85b" 609
"Fibp" 4132
"Ctsw" 1232
"Efemp2" 2648
"Mus81" 3567
"Cfl1" 2354
"Snx32" 1650
"1700020D05Rik" 1021
"Gm31166" 1565
"Ovol1" 2900
"Ap5b1" 3092
"Rnaseh2c" 1455
"Kat5" 2008
"Rela" 2716
"Sipa1" 3868
"Pcnx3" 8757
"Mir6987" 73
"Map3k11" 3801
"Kcnk7" 1226
"Ehbp1l1" 6440
"Gm16538" 442
"Fam89b" 1209
"Sssca1" 3083
"Ltbp3" 5190
"Scyl1" 2637
"Malat1" 6983
"Gm20417" 425
"Gm27694" 86
"Gm37376" 453
"Gm27702" 56
"Neat1" 20771
"Gm27533" 152
"Gm27505" 110
"Gm28006" 122
"Frmd8os" 612
"Frmd8" 5082
"Slc25a45" 2650
"Tigd3" 2114
"Dpf2" 6501
"Gm42067" 880
"Cdc42ep2" 1491
"Pola2" 2872
"Slc22a20" 1897
"Capn1" 3190
"Gm10814" 1933
"Gm8034" 132
"Syvn1" 4772
"Mir6988" 59
"Mrpl49" 1722
"Fau" 815
"Znhit2" 1281
"Tm7sf2" 3484
"Vps51" 4748
"Gm28374" 728
"Tmem262" 545
"Zfpl1" 1798
"Cdca5" 2129
"Naaladl1" 2491
"Sac3d1" 1374
"Snx15" 2184
"Arl2" 2891
"Batf2" 2522
"n-R5s19" 120
"Gm5510" 486
"Majin" 1641
"Gpha2" 770
"Ppp2r5b" 2895
"Atg2a" 7693
"Mir194-2" 86
"Mir192" 89
"Gm14963" 2558
"Ehd1" 3705
"Cdc42bpg" 6099
"Men1" 3458
"Map4k2" 6646
"Mir6989" 65
"Gm14966" 802
"Sf1" 6211
"Pygm" 3218
"Rasgrp2" 12384
"Gm14965" 1232
"Nrxn2" 13812
"Gm14964" 760
"Slc22a12" 2250
"Gm14967" 335
"Gm26460" 126
"Hmgb1-ps4" 635
"2410152P15Rik" 871
"Gm14968" 769
"Rps6ka4" 3119
"Mir5046" 59
"Ccdc88b" 4959
"Prdx5" 2139
"Trmt112" 1233
"Esrra" 2539
"Mir6990" 91
"Catsperz" 781
"Kcnk4" 1715
"Gpr137" 2768
"Bad" 2007
"Plcb3" 4201
"Ppp1r14b" 919
"Fkbp2" 663
"Vegfb" 1605
"Dnajc4" 1074
"Nudt22" 1195
"Trpt1" 1142
"Fermt3" 2587
"Stip1" 2173
"Macrod1" 1274
"Flrt1" 5859
"Otub1" 2545
"Cox8a" 545
"Naa40" 3275
"Gm22113" 104
"Gm23997" 121
"Rcor2" 3135
"Mark2" 7942
"Gm17227" 1016
"AI846148" 3183
"1700105P06Rik" 1772
"Rab11b-ps2" 657
"2700081O15Rik" 7032
"Mir6991" 70
"Rtn3" 5030
"Atl3" 6698
"Pla2g16" 6396
"Lgals12" 2773
"Hrasls5" 1408
"Gm16437" 507
"Slc22a19" 5431
"Gm15967" 1116
"Gm15968" 1168
"Slc22a26" 2949
"Slc22a27" 2152
"Gm24951" 109
"Slc22a28" 2004
"Slc22a29" 2272
"Slc22a30" 3368
"Gm8189" 2926
"Gm6425" 790
"Slc22a8" 3478
"Slc22a6" 4026
"Chrm1" 6487
"Gm22820" 329
"Slc3a2" 3529
"Snhg1" 2969
"Gm25855" 72
"Gm25894" 75
"Gm24452" 72
"Gm24453" 76
"Gm22744" 65
"Gm22680" 69
"Gm23246" 67
"Snord22" 126
"Wdr74" 1216
"Gm45736" 1352
"1700092M07Rik" 508
"Stx5a" 5808
"Mir6992" 109
"Nxf1" 5980
"Taf6l" 5884
"Polr2g" 868
"Zbtb3" 2037
"Ttc9c" 3984
"Hnrnpul2" 5726
"Gng3" 1699
"Bscl2" 5897
"Lrrn4cl" 2583
"Ubxn1" 1068
"Uqcc3" 829
"Lbhd1" 3289
"Snora57" 148
"Mir5136" 76
"1810009A15Rik" 1444
"Ints5" 3889
"Ganab" 3862
"B3gat3" 1601
"Rom1" 1526
"Eml3" 4108
"AC129217.1" 642
"Mta2" 4093
"Tut1" 2747
"Eef1g" 2600
"Ahnak" 18543
"Scgb1a1" 476
"Asrgl1" 4297
"Gm9750" 2017
"Gm24543" 82
"Pcna-ps2" 1257
"Gm2617" 1066
"Stxbp3-ps" 758
"Gm29231" 319
"Gm6445" 1112
"Scgb2a2" 1107
"Gm22369" 104
"Incenp" 3217
"Gm24484" 121
"Fth1" 866
"Best1" 2152
"Rab3il1" 4543
"Fads3" 3269
"Fads2" 1508
"Fads1" 3456
"Mir6993" 65
"Gm10143" 3333
"Fen1" 2422
"Tmem258" 1611
"Myrf" 8562
"Dagla" 5747
"Syt7" 7274
"Gm26859" 1852
"Lrrc10b" 2077
"Ppp1r32" 1458
"Sdhaf2" 3096
"Cpsf7" 3604
"Tmem216" 1977
"Tmem138" 1590
"Cyb561a3" 1474
"Tkfc" 2253
"Ddb1" 4155
"Vwce" 3540
"Pga5" 1615
"AC132247.1" 585
"Vps37c" 2415
"Cd5" 2069
"A430093F15Rik" 3119
"Cd6" 3404
"Slc15a3" 5491
"Tmem132a" 4069
"Tmem109" 3798
"Prpf19" 7278
"Zp1" 1981
"Ptgdr2" 2644
"Ccdc86" 5774
"Ms4a10" 1011
"Ms4a15" 1777
"Ms4a18" 1453
"Gm28347" 382
"AW112010" 770
"Ms4a8a" 1795
"Gm336" 1480
"1700017D01Rik" 3661
"Gm6501" 916
"1700025F22Rik" 805
"Ms4a13" 1389
"4930526L06Rik" 1022
"Ms4a12" 792
"Ms4a1" 6187
"Ms4a5" 1518
"Ms4a14" 4065
"Ms4a7" 4453
"Gm28935" 568
"Ms4a4a" 836
"Gm5692" 1057
"Ms4a4c" 1751
"Gm5511" 802
"Ms4a4b" 5274
"Gm37387" 1806
"Ms4a6c" 2050
"BE692007" 5236
"Gm8369" 5986
"Gm19261" 539
"Ms4a6b" 4485
"Ms4a4d" 1513
"Gm10212" 324
"Gm38275" 1532
"Ms4a6d" 1735
"Gm24599" 50
"Ms4a2" 2813
"Ms4a3" 1884
"Oosp2" 678
"Oosp1" 972
"Gm26183" 139
"Gm25443" 76
"Oosp3" 823
"Gm19224" 793
"Gif" 1537
"Mrpl16" 1122
"Stx3" 5711
"Olfr1417" 3582
"Olfr1418" 4046
"Gm45119" 199
"Olfr1419" 3173
"Gm6365" 744
"Olfr1420" 3066
"Patl1" 4221
"Mir6994" 73
"Gm22272" 134
"Osbp" 4578
"Olfr1421-ps1" 208
"Gm45115" 58
"Olfr1422-ps1" 743
"Gm45116" 275
"Olfr1423" 5570
"Gm44859" 94
"Olfr1424" 1714
"Olfr1425" 2178
"Olfr1426" 3351
"Olfr1427" 3342
"Olfr1428" 2131
"Olfr76" 3175
"Olfr1555-ps1" 2918
"Olfr1430-ps1" 917
"Olfr1431" 3184
"Olfr1432" 2068
"Olfr262" 939
"Gm26864" 156
"Olfr235" 3576
"Olfr1434" 2769
"Olfr1435-ps1" 249
"Olfr1436" 948
"Gm44858" 154
"Olfr1437" 3966
"Olfr1438-ps1" 4761
"Olfr1439-ps1" 824
"Olfr1440" 7609
"Olfr1441" 2200
"Pfpl" 3918
"Mpeg1" 4335
"Dtx4" 5765
"A330040F15Rik" 2323
"AC151730.1" 448
"Gm6545" 1786
"AC151730.2" 475
"Fam111a" 4125
"Gm16274" 592
"Gm4952" 2254
"Glyat" 4780
"Gm24521" 107
"Olfr1442" 3629
"Olfr1443" 4397
"AC150901.1" 145
"Keg1" 5664
"Gm15962" 879
"Cntf" 1073
"Zfp91" 10046
"Lpxn" 1675
"Gm5244" 743
"Olfr1444" 1895
"Olfr1445" 1001
"Olfr1446" 2596
"Olfr1447" 2655
"Gm5512" 1522
"Olfr1448" 4336
"Olfr1449" 1304
"Olfr1450" 3113
"Olfr1451" 1698
"Olfr1452-ps1" 925
"Olfr1453" 924
"Olfr1454" 4284
"Olfr1455-ps1" 771
"Olfr1456-ps1" 518
"Olfr1457" 2549
"Olfr1458" 1914
"Olfr1459" 8929
"Olfr1460-ps1" 899
"Olfr1461" 3525
"Olfr1462" 3424
"Olfr1463" 2315
"Olfr1464-ps1" 923
"Gm22443" 107
"Olfr1465" 1561
"Olfr1466" 1981
"Olfr1467" 3671
"Olfr1468-ps1" 1208
"Gm44849" 484
"Olfr1469" 4106
"Olfr1470-ps1" 949
"Olfr1471" 3858
"Olfr1472" 1377
"Olfr1473-ps1" 958
"Olfr1474" 1539
"Olfr1475" 945
"Olfr1476-ps1" 367
"Olfr1477" 4040
"Olfr1478-ps1" 391
"Olfr1479-ps1" 382
"Olfr1480" 2144
"Olfr1481-ps1" 134
"Olfr1482-ps1" 178
"Olfr1483-ps1" 334
"Olfr1484" 3842
"Olfr1485-ps1" 370
"Olfr1486-ps1" 220
"Gm22323" 109
"Gm23931" 109
"Olfr1487" 4157
"Olfr1488-ps1" 136
"Olfr1489" 11280
"Gm24124" 132
"Olfr1490" 5165
"Olfr1491" 1729
"Olfr1492-ps1" 865
"Olfr1493-ps1" 1828
"Olfr1494" 2156
"Olfr1495" 2095
"Olfr1496" 2454
"Olfr1497" 1672
"Olfr1498-ps1" 991
"Olfr1499" 1834
"Olfr1500" 2894
"Olfr1501" 4472
"Olfr1502" 951
"Olfr1503-ps1" 803
"Olfr1504" 1597
"Olfr1505" 3685
"Gm26993" 789
"Tle4" 4640
"Gm37997" 267
"Gm26026" 123
"Gm5513" 1218
"Gm24319" 107
"Psat1" 4254
"Gm3329" 556
"Cep78" 2548
"C130060C02Rik" 1142
"Gnaq" 6185
"E030024N20Rik" 494
"Gm10819" 561
"Gm17068" 980
"Mir496b" 113
"Gna14" 3383
"Vps13a" 20993
"AC135377.1" 463
"Gm9806" 552
"Foxb2" 1515
"Prune2" 20297
"Gm27970" 407
"Gm27796" 261
"Gcnt1" 5571
"Rfk" 2603
"Pcsk5" 9346
"Gm22880" 103
"Gm23063" 93
"Gm23061" 116
"Ostf1" 4784
"Gm8250" 774
"Nmrk1" 3345
"Carnmt1" 2090
"D030056L22Rik" 1677
"Gm23238" 164
"Trpm6" 6508
"Gm24190" 216
"Rorb" 11076
"Gm25437" 132
"Gm22684" 132
"Anxa1" 2608
"1500015L24Rik" 780
"Aldh1a1" 4934
"AC152162.1" 2917
"Gm6684" 685
"Aldh1a7" 2066
"Tmc1" 4073
"Zfand5" 6193
"Gda" 6135
"Gm3443" 285
"1110059E24Rik" 3067
"Abhd17b" 2475
"Tmem2" 6667
"Gm5514" 306
"Trpm3" 8061
"Gm22506" 98
"Gm27151" 1175
"Mir204" 68
"C330002G04Rik" 2054
"2410080I02Rik" 414
"Klf9" 3263
"Mir1192" 121
"Smc5" 6788
"Gm24263" 107
"Mamdc2" 3338
"1700028P14Rik" 868
"Gm9493" 579
"Gm22144" 102
"Gm21542" 993
"Gm6563" 869
"Ptar1" 2064
"Gm9938" 1756
"Apba1" 6632
"Fam189a2" 2547
"1700021P04Rik" 659
"Tjp2" 4591
"Fxn" 2053
"Gm16216" 1111
"Pip5k1b" 4035
"Pip5k1bos" 684
"Fam122a" 855
"Tmem252" 2462
"Pgm5" 3611
"Gm17800" 971
"Gm10053" 949
"Foxd4" 2345
"Cbwd1" 1944
"Mir3084-1" 69
"Gm23658" 132
"Dock8" 7810
"Gm24252" 132
"Kank1" 6166
"Gm26207" 104
"Dmrt1" 2594
"Dmrt3" 2390
"2610016A17Rik" 1097
"Dmrt2" 2347
"Gm8825" 998
"Gm25176" 125
"AC118249.1" 608
"Smarca2" 14269
"Gm20616" 840
"4931403E22Rik" 668
"Gm815" 610
"Vldlr" 10068
"Kcnv2" 5108
"Pum3" 3462
"Gm24782" 132
"Rfx3" 11034
"Gm8412" 440
"Gm20407" 598
"Gm28228" 632
"Glis3" 8842
"4933413C19Rik" 2217
"D930032P07Rik" 1389
"Rps15a-ps2" 393
"Gm6788" 270
"Gm26942" 797
"Slc1a1" 6170
"Gm5822" 1378
"4430402I18Rik" 5420
"Plpp6" 2859
"Cdc37l1" 12214
"Gm10136" 435
"Ak3" 3120
"1700018L02Rik" 2485
"Rcl1" 1803
"Mir101b" 97
"Gm5518" 648
"Jak2" 5030
"Insl6" 708
"Rln1" 3501
"Plgrkt" 3799
"Cd274" 3622
"Pdcd1lg2" 1645
"A930007I19Rik" 4341
"Ric1" 10727
"Ermp1" 9338
"Mlana" 623
"9930021J03Rik" 8134
"Ranbp6" 4575
"Il33" 2886
"Gm26046" 166
"Trpd52l3" 2231
"Uhrf2" 8590
"Gldc" 3754
"Rpl31-ps20" 378
"Mbl2" 1101
"Gm24108" 77
"Gm24883" 281
"Ppp1r2-ps3" 627
"Dkk1" 2427
"Prkg1" 7799
"Gm23426" 318
"Cstf2t" 3750
"A1cf" 3349
"AC125019.1" 908
"Asah2" 4682
"Sgms1" 10299
"2700046G09Rik" 1641
"Rpl9-ps6" 691
"Minpp1" 2619
"Papss2" 3635
"Atad1" 2813
"Pten" 11507
"Gm22482" 359
"Rnls" 1627
"Mir3970" 90
"Gm7237" 1401
"Lipo5" 2003
"Lipo4" 2470
"Lipo3" 3431
"Gm27440" 107
"Gm8978" 2224
"Gm8980" 2197
"Lipo2" 3562
"Lipo1" 2455
"Gm5519" 513
"Gm8988" 1240
"Gm23095" 107
"Lipf" 1411
"Lipk" 2198
"Lipn" 1884
"Gm23334" 124
"Lipm" 2701
"Ankrd22" 1972
"Stambpl1" 5557
"Acta2" 1781
"Fas" 1801
"Gm27818" 159
"Gm23060" 109
"Ch25h" 1350
"Gm26902" 3702
"Lipa" 2969
"Ifit2" 3927
"Ifit3" 1745
"Ifit1bl1" 2275
"Ifit3b" 2000
"Ifit1bl2" 3367
"Ifit1" 2656
"Slc16a12" 4051
"Gm27476" 104
"Gm22082" 161
"Pank1" 3692
"Mir107" 87
"Kif20b" 6957
"Mir1950" 74
"Gm5248" 4046
"Gm24006" 132
"Gm23075" 70
"Gm22853" 131
"Gm25611" 133
"A830019P07Rik" 1777
"Htr7" 3399
"Rpp30" 1155
"Ankrd1" 1765
"AC117769.4" 685
"Pcgf5" 12629
"AC117769.2" 469
"Gm23170" 106
"AC117769.3" 1664
"AC117769.1" 1120
"Hectd2" 9066
"Hectd2os" 3977
"Ppp1r3c" 2719
"Tnks2" 10406
"Fgfbp3" 1772
"Btaf1" 7204
"Cpeb3" 7414
"Gm22714" 78
"A330032B11Rik" 1919
"Gm23918" 106
"March5" 2396
"Gm25268" 103
"Ide" 5823
"Rpl10-ps6" 642
"Kif11" 4819
"Gm38345" 1748
"Hhex" 1918
"Gm23026" 106
"Exoc6" 2729
"Cyp26c1" 1747
"Cyp26a1" 1773
"Myof" 12603
"I830134H01Rik" 2755
"Cep55" 2778
"Gm23300" 125
"Ffar4" 1393
"Rbp4" 1297
"Pde6c" 2970
"Fra10ac1" 1402
"Lgi1" 11354
"Gm42723" 2216
"Slc35g1" 3471
"Gm24930" 83
"Plce1" 15998
"Gm28991" 543
"Noc3l" 3977
"Tbc1d12" 4209
"Gm25838" 120
"Hells" 7205
"AC100729.1" 1454
"Cyp2c55" 1995
"Gm23800" 64
"Cyp2c65" 1928
"Cyp2c66" 1946
"Cyp2c53-ps" 1785
"Cyp2c29" 3061
"Cyp2c38" 2869
"Cyp2c39" 1817
"Cyp2c67" 1732
"Cyp2c68" 1724
"Cyp2c40" 2037
"Cyp2c69" 1770
"Cyp2c37" 1824
"Cyp2c54" 1769
"Cyp2c50" 2918
"Cyp2c70" 1981
"Gm16470" 998
"Pdlim1" 5260
"Sorbs1" 13472
"AC144949.1" 422
"Aldh18a1" 4072
"Gm15801" 522
"Gm27042" 1097
"Tctn3" 3273
"Entpd1" 5580
"Gm16027" 758
"Gm8783" 522
"Cc2d2b" 4918
"Ccnj" 4355
"E030044B06Rik" 1266
"Mir8092" 87
"Zfp518a" 6840
"Blnk" 5991
"Dntt" 2128
"Opalin" 1838
"Tll2" 3443
"Tm9sf3" 6144
"Pik3ap1" 2615
"Gm9788" 906
"Lcor" 7620
"Gm340" 3729
"Mir8091" 139
"AI606181" 2796
"Slit1" 5921
"Gm22601" 250
"Arhgap19" 5140
"Frat1" 2614
"Frat2" 2161
"Rrp12" 4319
"Pgam1" 1831
"Exosc1" 1622
"Zdhhc16" 3336
"Mms19" 10415
"Gm23113" 99
"Ubtd1" 1527
"Ankrd2" 1100
"Hoga1" 2259
"4933411K16Rik" 1380
"Morn4" 1816
"Pi4k2a" 3771
"Avpi1" 1236
"Marveld1" 4304
"Zfyve27" 8623
"Sfrp5" 1900
"Golga7b" 2988
"Gm26339" 99
"Mir3085" 89
"Crtac1" 2616
"R3hcc1l" 7397
"Gm16541" 737
"Loxl4" 4213
"Gm25216" 126
"Pyroxd2" 3119
"Hps1" 5855
"Gm16244" 2327
"Hpse2" 1779
"Gm22135" 108
"Gm6776" 900
"AC140375.2" 584
"Cnnm1" 5717
"AC140375.1" 694
"Got1" 2539
"Gm20467" 994
"Nkx2-3" 2112
"Gm22646" 115
"Slc25a28" 1514
"Entpd7" 8963
"Cox15" 4909
"Cutc" 1422
"Abcc2" 8532
"Dnmbp" 8264
"Gm24400" 107
"n-R5s21" 117
"Cpn1" 3688
"Cyp2c44" 2158
"Erlin1" 4961
"Chuk" 5087
"Cwf19l1" 3574
"Gm24336" 146
"Bloc1s2" 878
"Pkd2l1" 3530
"Scd3" 3470
"Scd2" 5453
"Mir5114" 61
"Scd4" 3768
"Scd1" 4836
"Wnt8b" 3376
"Sec31b" 3950
"Gm20538" 225
"Ndufb8" 3146
"Hif1an" 6606
"Gm26644" 958
"Pax2" 5409
"Gm20395" 690
"Mir6405" 124
"1700039E22Rik" 770
"Slf2" 6880
"Gm25482" 107
"Sema4g" 4872
"Mrpl43" 1213
"Twnk" 3488
"Lzts2" 2921
"Pdzd7" 4089
"Sfxn3" 2966
"Kazald1" 1681
"Tlx1" 2139
"Tlx1os" 620
"Lbx1" 2484
"Gm29595" 515
"Gm29593" 620
"Gm29594" 398
"Gm28578" 3984
"AC123058.1" 437
"Btrc" 16908
"Gm6807" 888
"Poll" 2324
"Gm17018" 1995
"Fbxw4" 3158
"Fgf8" 1350
"Npm3" 1187
"Gm15491" 751
"Mgea5" 5024
"Kcnip2" 3476
"9130011E15Rik" 2896
"4930505N22Rik" 945
"Hps6" 2696
"Ldb1" 3583
"Pprc1" 7516
"Nolc1" 4483
"Elovl3" 1494
"Pitx3" 1526
"Gbf1" 9062
"Gm8974" 479
"Gm16726" 892
"Nfkb2" 3289
"Psd" 7636
"Fbxl15" 1348
"Cuedc2" 1941
"Gm26792" 2799
"Mfsd13a" 2804
"Mir146b" 109
"2310034G01Rik" 1373
"Gm24610" 109
"Actr1a" 2742
"Sufu" 6945
"Trim8" 3230
"Arl3" 822
"Sfxn2" 3210
"Wbp1l" 4463
"Cyp17a1" 2166
"Gm6967" 1007
"Borcs7" 2176
"As3mt" 1751
"Cnnm2" 3558
"Nt5c2" 4475
"Ina" 3240
"Pcgf6" 2098
"Gm23140" 107
"Taf5" 3258
"Usmg5" 341
"Pdcd11" 6041
"Calhm2" 4361
"Calhm1" 1047
"Calhm3" 1044
"Gm6970" 666
"Neurl1a" 4411
"Sh3pxd2a" 10464
"Mir6995" 71
"Stn1" 4045
"Gm19557" 2765
"Slk" 8284
"Gm16068" 504
"Col17a1" 5765
"Gm26085" 116
"Gm24805" 104
"Sfr1" 1583
"Cfap43" 9955
"Mir8090" 136
"Gsto1" 1968
"Gsto2" 1551
"Gm22240" 82
"Cfap58" 3345
"Sorcs3" 5634
"Gm23857" 111
"Gm27935" 79
"Rpl13a-ps1" 612
"Sorcs1" 8441
"Gm27749" 125
"Gm45352" 1452
"Gm26629" 2276
"Gm25659" 37
"Gm25644" 107
"Rpl31-ps18" 377
"Ins1" 1016
"Xpnpep1" 7120
"Mir6407" 101
"1700054A03Rik" 814
"Add3" 4938
"Gm24724" 107
"Mxi1" 5619
"Gm10197" 201
"Smndc1" 2125
"Mirt1" 8664
"4833407H14Rik" 1485
"Dusp5" 2473
"Nutf2-ps1" 864
"Smc3" 5541
"Rbm20" 6790
"Gm16298" 420
"Gm16299" 2766
"Pdcd4" 2556
"Bbip1" 2488
"Shoc2" 4203
"Adra2a" 3801
"Gpam" 3832
"Tectb" 3820
"Mir6715" 57
"Gucy2g" 3690
"Acsl5" 4864
"Zdhhc6" 8284
"Vti1a" 12304
"4930552P12Rik" 2496
"Tcf7l2" 8739
"Ppnr" 3525
"Gm22271" 128
"Habp2" 3193
"Nrap" 5507
"Gm17197" 452
"Casp7" 2350
"Plekhs1" 3628
"Dclre1a" 6384
"Nhlrc2" 3934
"Adrb1" 2491
"Gm6990" 348
"Ccdc186" 6899
"Tdrd1" 5443
"Vwa2" 4049
"Afap1l2" 5675
"Ablim1" 11949
"B230217O12Rik" 1642
"Fam160b1" 5630
"Trub1" 6395
"Gm26874" 1817
"Atrnl1" 6581
"Mir5623" 70
"Gm16277" 662
"Gfra1" 5476
"Ccdc172" 1086
"1810007D17Rik" 742
"Pnlip" 1485
"1810018F18Rik" 2773
"Pnliprp1" 1619
"Pnliprp2" 1567
"1700019N19Rik" 1257
"Gm22561" 84
"Gm17150" 381
"Hspa12a" 5733
"Mir3086" 87
"Eno4" 2570
"Shtn1" 4081
"Vax1" 1117
"Kcnk18" 3032
"Gm29261" 678
"Slc18a2" 3803
"Pdzd8" 7076
"Rps12-ps3" 494
"Gm33756" 636
"Emx2os" 5023
"Emx2" 3002
"2700089I24Rik" 1827
"Gm17203" 4017
"Rab11fip2" 6080
"Gm4219" 2143
"E330013P04Rik" 5106
"Fam204a" 2035
"4933412A08Rik" 1343
"Gm28351" 559
"Prlhr" 1572
"Cacul1" 5790
"Gm25238" 89
"Nanos1" 3927
"Eif3a" 5176
"Mir3084-2" 69
"Snora19" 132
"Gm26158" 119
"Fam45a" 6242
"Gm15959" 368
"Sfxn4" 2975
"Prdx3" 1478
"Grk5" 3165
"Gm9529" 579
"Gm22520" 129
"Zfp950" 10615
"Gm22365" 117
"Gm7102" 1624
"Gm6020" 66
"Csf2ra" 1849
"Gm21060" 168
"Btbd35f23" 1943
"Btbd35f24" 1941
"Gm14331" 409
"Gm14333" 264
"Gm14332" 899
"Gm14334" 693
"Gm14352" 449
"Btbd35f11" 1960
"Gm14353" 869
"Gm14360" 393
"Gm14361" 868
"Btbd35f18" 1960
"Btbd35f10" 1952
"Gm14357" 868
"Gm14359" 424
"Gm14355" 264
"Spin2-ps1" 875
"Btbd35f16" 1949
"Gm15251" 883
"Gm15257" 883
"Btbd35f3" 1943
"Gm15258" 741
"Gm14350" 640
"Gm14349" 902
"Gm14358" 403
"Gm14362" 273
"Gm14356" 869
"Btbd35f28" 1960
"Btbd35f20" 1960
"Gm14348" 868
"Gm14364" 267
"Gm14368" 415
"Gm15260" 883
"Btbd35f17" 1960
"Gm6019" 736
"Gm9427" 651
"Gm15256" 883
"Gm5925" 1497
"Gm4725" 587
"Gm9498" 291
"Gm15252" 883
"Btbd35f4" 1491
"Gm4726" 736
"Gm3757" 675
"Gm15259" 291
"Gm15254" 273
"Btbd35f27" 1943
"Gm14370" 868
"Gm14367" 1497
"Gm14365" 587
"Gm9428" 769
"Gm5924" 871
"Gm14369" 285
"Gm14363" 409
"Mycs" 2368
"Gm14366" 730
